Hash,Start,End,Latitude,Longitude,,,Notes:,,
8ac9caef03,1/1/04 0:00,12/1/16 0:00,49.1362275751061,-123.18205155392,,,,,
227e492f92,1/1/04 0:00,4/1/16 0:00,49.2718687900964,-123.071163820431,,,,,
7bebc57940,1/1/04 0:00,,49.2655147401577,-123.131224288697,,,,,
e0e68cb682,1/1/04 0:00,,49.2279125471936,-123.051344048315,,,,,
c28d9a5d35,1/1/04 0:00,,49.264157366372,-123.129055753763,,,,,
608766cfab,1/1/04 0:00,,49.1681545980186,-123.179572829733,,,,,
5c5424ddb0,1/1/04 0:00,,49.276010356495,-123.131304109809,,,,,
da309316da,1/1/04 0:00,,49.2371077996012,-123.087296169594,,,,,
52451f4948,1/1/04 0:00,,49.2698517275409,-123.159224767013,,,,,
9ae1c1ee24,1/1/04 0:00,,49.27710013174,-123.128092157461,,,,,
b5e6e28d2c,1/1/04 0:00,,49.2882107176971,-123.115828974953,,,,,
0c374006c6,2/1/04 0:00,,49.2779112403381,-123.128054962919,,,,,
afccf127db,11/1/09 0:00,,49.2627845848145,-123.064609839968,,,,,
c7faabfa1f,2/1/04 0:00,,,,,,,,
34e179e9c6,2/1/04 0:00,,48.4570117913871,-123.414008730748,,,,,
9a467d1486,7/1/12 0:00,,49.2446976584358,-123.100952432552,,,,,
fcdbac55a9,2/1/04 0:00,2/1/16 0:00,49.2718719434125,-123.180676797741,,,,,
97ddeb840b,2/1/04 0:00,,49.2926921361049,-123.137943145306,,,,,
b26561d6a1,8/1/05 0:00,,49.2238058338218,-123.012151922865,,,,,
606ac4d5d8,2/1/04 0:00,,49.2605451517302,-123.054084237373,,,,,
648cf7d11d,7/1/16 0:00,,53.5463401442912,-113.54373886401,,,,,
ce540d971e,2/1/04 0:00,,49.2140488173486,-123.103805572455,,,,,
12b8137aca,9/1/13 0:00,,49.2920774835705,-123.141764738485,,,,,
8241374fe3,2/1/04 0:00,,49.2721677433809,-123.06726256602,,,,,
31c2b9ac79,2/1/04 0:00,11/1/15 0:00,49.2599979444739,-123.17512688762,,,,,
e190b93d42,2/1/04 0:00,,49.2729779117405,-123.161973571216,,,,,
2a756611d9,2/1/04 0:00,,49.2636680964992,-123.142044083897,,,,,
eb7d6aff46,2/1/04 0:00,,49.2830290519173,-123.10389539057,,,,,
78f49532af,2/1/04 0:00,,49.2693553731546,-123.186074260963,,,,,
9671a07c17,3/1/04 0:00,10/1/16 0:00,49.2869027930635,-123.137683784576,,,,,
fef7cf7161,3/1/04 0:00,,49.2685108973418,-123.072615546043,,,,,
b3b7f2a1e8,3/1/04 0:00,,49.270236959897,-123.068139159356,,,,,
8f95fa929c,3/1/04 0:00,,49.2860534747813,-123.143191101948,,,,,
f71383a2bd,3/1/04 0:00,3/1/16 0:00,49.0785671785221,-117.572075905738,,,,,
24ef816347,3/1/04 0:00,,49.2862317405765,-123.136338049324,,,,,
7c1bd0ffe2,3/1/04 0:00,,49.2806548376954,-123.129608005744,,,,,
ea6371132a,9/1/10 0:00,6/1/16 0:00,49.2577807983671,-123.122034908709,,,,,
583ceda999,3/1/04 0:00,,49.2866125771906,-123.141350329149,,,,,
bd9b439a0b,3/1/04 0:00,,49.2118637684537,-122.915146422213,,,,,
16736b65e6,6/1/07 0:00,,49.2601420414822,-123.154120228839,,,,,
a13810d74a,3/1/04 0:00,10/1/16 0:00,49.2779234738392,-123.12962110775,,,,,
9b845a88e2,3/1/04 0:00,,49.2859919191338,-122.990307182571,,,,,
3c3933028e,3/1/04 0:00,,49.2647755284046,-123.060068027018,,,,,
13ad11ad9f,5/1/10 0:00,,49.2837816079008,-123.135875340904,,,,,
1d0cdf8684,3/1/04 0:00,,49.2535682648781,-123.051199345969,,,,,
0237796029,3/1/04 0:00,,49.2537149187933,-123.050899223523,,,,,
811a219958,3/1/04 0:00,,49.2706449943858,-123.069073724621,,,,,
4dd70553c5,3/1/04 0:00,,49.2561197475841,-123.137732695623,,,,,
c2d0623317,3/1/04 0:00,,49.2737228631979,-123.063185726535,,,,,
7c2a8c3ca6,3/1/04 0:00,,49.2254957333224,-123.010887301655,,,,,
ad58985b7f,3/1/04 0:00,,49.2580950089264,-123.248175586476,,,,,
7ab3971c25,3/1/04 0:00,8/1/15 0:00,,,,,,,
3a15ecbe37,4/1/04 0:00,,49.2644521704872,-123.062483648351,,,,,
f929762db2,4/1/04 0:00,,49.2715025543545,-123.184527732103,,,,,
0c696f74b4,4/1/04 0:00,,51.6015195811521,-0.377103300564806,,,,,
862c9545a0,4/1/04 0:00,,49.2879347809023,-123.134666579915,,,,,
7f764e4e62,4/1/04 0:00,,49.2631335911393,-123.120975610228,,,,,
631cbcb03a,4/1/04 0:00,,49.2744705389291,-123.143129758504,,,,,
d1baff2c7e,4/1/04 0:00,,49.2847925993986,-123.058144916937,,,,,
68f0c91e49,2/1/14 0:00,,49.2662791597273,-123.115139595115,,,,,
30143545bc,4/1/04 0:00,,49.2793621894496,-123.125843154964,,,,,
2ae9d715f4,4/1/04 0:00,,49.2653063492896,-123.084365668728,,,,,
1df1e8630a,4/1/04 0:00,,49.2671015153666,-123.08430514937,,,,,
9452cf27b7,4/1/04 0:00,,49.2397851652194,-123.16434988735,,,,,
798c8efecb,4/1/04 0:00,,49.2404700866367,-123.16442719631,,,,,
b94425b2c7,4/1/04 0:00,,49.2599202815478,-123.085371173458,,,,,
79b47e63a0,2/1/14 0:00,12/1/15 0:00,49.2618825034428,-123.119440315871,,,,,
8c6e8c5cd0,4/1/04 0:00,,49.2620870119531,-123.184867291379,,,,,
510a3f266e,4/1/04 0:00,,49.1421004106119,-123.142505012484,,,,,
3416993ed1,4/1/04 0:00,,49.2121624138958,-123.11523662875,,,,,
87e93efac4,4/1/04 0:00,,49.2747172195393,-123.070302456442,,,,,
990eb19175,5/1/04 0:00,,49.2056159391646,-123.051248113883,,,,,
930c35dd89,5/1/04 0:00,,49.2847461382273,-123.135928644415,,,,,
ebdbbe4d1b,5/1/04 0:00,,49.2703816173358,-123.175314277663,,,,,
9977fcb233,5/1/04 0:00,12/1/15 0:00,49.1408352953604,-122.667824649152,,,,,
e428bd75fc,5/1/04 0:00,12/1/15 0:00,49.2524617962042,-123.234517941029,,,,,
9077869b9f,5/1/04 0:00,,53.253430997569,-132.080686924843,,,,,
427e10c8b8,5/1/04 0:00,,49.2483985732172,-123.102707355123,,,,,
56e87f3ac5,5/1/04 0:00,9/1/15 0:00,49.2896261053984,-123.132882936245,,,,,
4a89fe4d0b,5/1/04 0:00,,49.3305418820696,-123.112332255544,,,,,
f436ea9147,5/1/04 0:00,,49.2115099619272,-122.920746459295,,,,,
dbebcb04bf,5/1/04 0:00,9/1/15 0:00,,,,,,,
2af0842458,5/1/04 0:00,,49.2457341643042,-123.187962184209,,,,,
a1719f6fcd,5/1/04 0:00,,49.2618696851616,-123.062317253566,,,,,
a6fbb25326,5/1/04 0:00,,49.2732204157305,-123.071895355253,,,,,
19196bae57,5/1/04 0:00,12/1/14 0:00,49.2727305864342,-123.170277176723,,,,,
824e766dd7,9/1/13 0:00,,,,,,,,
149c3f1c6e,5/1/04 0:00,,49.2015899325189,-122.918935997437,,,,,
bc083e9705,5/1/04 0:00,,,,,,,,
b0438ca28b,5/1/04 0:00,,49.2515709249919,-122.940994282925,,,,,
6be2b3bc6b,6/1/04 0:00,,49.2601115689805,-123.069583788457,,,,,
20bb9ab3a7,6/1/04 0:00,,49.2349246426941,-123.047196196982,,,,,
9765103fff,3/1/15 0:00,,49.2686328425968,-123.148999836084,,,,,
efac358ef3,6/1/04 0:00,,49.3141382937069,-123.072362143585,,,,,
8d30883e15,6/1/04 0:00,,49.2640589044033,-123.131151831318,,,,,
16a4b528d1,6/1/04 0:00,,49.2563558492187,-123.097971910429,,,,,
7d6c559b68,6/1/04 0:00,,49.2091031800642,-123.028805828569,,,,,
8d4d8caa42,6/1/04 0:00,,49.2543231723878,-123.087768194512,,,,,
394e1f444e,6/1/04 0:00,,49.2706590427672,-123.159837577266,,,,,
a40ebc56f7,6/1/04 0:00,,49.2202349062067,-123.118742599752,,,,,
82e905a116,6/1/04 0:00,,49.2715945343205,-123.155467724169,,,,,
01194e69ad,6/1/04 0:00,,49.2566957351666,-123.129995551606,,,,,
e14d2c799e,3/1/08 0:00,,49.2721807886216,-123.072134440606,,,,,
bf6a219d72,6/1/04 0:00,,49.2848628172121,-123.125292294606,,,,,
b662dda734,6/1/04 0:00,,50.674315336042,-120.344517026553,,,,,
90cd1383e2,6/1/04 0:00,,49.2823597093461,-123.136461035547,,,,,
17c0d2ebc9,6/1/04 0:00,,49.2570032251823,-123.117213592787,,,,,
3977f367a9,6/1/04 0:00,,49.2645523137862,-123.136878177337,,,,,
7085cc30e7,6/1/04 0:00,,49.2701357479275,-123.150434422962,,,,,
ef7d6c43f3,6/1/04 0:00,,49.2483992437822,-123.039287429074,,,,,
f660a538d3,6/1/04 0:00,,49.1960687798968,-122.917013402872,,,,,
fbb3492d17,3/1/17 0:00,,49.2681402520922,-123.062104051496,,,,,
1320f84d95,6/1/04 0:00,,49.2805257480893,-123.063205237901,,,,,
86c8f58662,6/1/04 0:00,,49.2699716670098,-123.15231389012,,,,,
1c7f09591c,6/1/04 0:00,,43.6565784589965,-79.4845881344311,,,,,
c81202980a,6/1/04 0:00,,,,,,,,
82c2c70efa,6/1/04 0:00,4/1/17 0:00,,,,,,,
452f65a2ce,6/1/04 0:00,,49.3325975546611,-123.077896184088,,,,,
8df712391c,10/1/14 0:00,11/1/15 0:00,,,,,,,
5699efdaa5,2/1/11 0:00,,49.2874892923193,-123.127334645335,,,,,
83f616fbe9,7/1/04 0:00,,45.7011788207136,-74.144199913978,,,,,
639403a429,7/1/04 0:00,,49.2284220017873,-122.901832016216,,,,,
669edadc1d,7/1/04 0:00,,49.2841787988869,-123.141578682789,,,,,
e543dd31d9,7/1/04 0:00,,49.2578781485432,-123.236740522367,,,,,
935a6d66ea,7/1/04 0:00,,49.2832262077362,-123.138702399247,,,,,
182cd88637,7/1/04 0:00,,49.2782778456705,-123.12435960564,,,,,
112be722e3,7/1/04 0:00,,49.2739552913159,-123.101816890837,,,,,
9b892b927f,7/1/04 0:00,,49.2449303617157,-123.048753897445,,,,,
7958f5616a,7/1/04 0:00,,49.2432158892617,-123.03862820845,,,,,
38ecf87af2,7/1/04 0:00,,49.3407105634381,-123.019935156596,,,,,
c92c3d3b57,7/1/04 0:00,,49.2789162853292,-123.139106888748,,,,,
ff6388a5af,7/1/04 0:00,,49.2840625490212,-123.135634831963,,,,,
d36cd39134,7/1/04 0:00,,49.2791251878533,-123.058440897866,,,,,
c539e8addc,7/1/04 0:00,,49.2775328236075,-123.098649524264,,,,,
cb470711f8,6/1/16 0:00,,49.2837916805483,-123.130914463771,,,,,
5c0cca3ba1,7/1/04 0:00,,49.2779981915816,-123.104155193439,,,,,
1e8838ec29,7/1/04 0:00,10/1/15 0:00,49.2761712290209,-123.115789645973,,,,,
6f11a9b639,7/1/04 0:00,,49.2779500053853,-123.114988570886,,,,,
36bd9b6c1a,7/1/04 0:00,,49.2820579704802,-123.090526864709,,,,,
0749498cab,7/1/04 0:00,,49.2131632487743,-123.030977356819,,,,,
a293eb97e8,12/1/08 0:00,,49.2762065257219,-123.10219793215,,,,,
2b1a569ef9,6/1/09 0:00,7/1/16 0:00,49.1926637649628,-122.939374615188,,,,,
9294a4cdc9,8/1/04 0:00,,49.2676483521302,-123.156636111274,,,,,
64ca711678,8/1/04 0:00,,49.2446609264921,-123.104602798877,,,,,
01f50dcc83,8/1/04 0:00,,49.2659801716077,-123.131658608011,,,,,
8ef1f989f4,8/1/04 0:00,,49.275489786756,-123.069261074556,,,,,
c3629e3f24,8/1/04 0:00,,49.2500683968832,-123.180298278138,,,,,
a767a20c7d,12/1/08 0:00,,49.2436763386496,-123.09889363658,,,,,
dd3383bb12,8/1/04 0:00,,49.2904901914579,-123.141916043415,,,,,
5c0154e347,8/1/04 0:00,,49.2631645917569,-123.072520895797,,,,,
1ec5a6746c,8/1/04 0:00,,49.2699039717704,-123.066900388258,,,,,
248c2c36bb,8/1/04 0:00,,49.2727845224468,-123.150647267066,,,,,
0a2a5a8383,8/1/04 0:00,,49.2564701211195,-123.069413611316,,,,,
533f5b2a69,8/1/04 0:00,,49.2609203016136,-123.171049650738,,,,,
452bcb3f10,8/1/04 0:00,,49.2592650568797,-123.078728954799,,,,,
a4318b4b71,8/1/04 0:00,,49.2613509926196,-123.069708854283,,,,,
d54315748b,8/1/04 0:00,,49.2632316990698,-123.157596777162,,,,,
5f053fcd07,8/1/04 0:00,,47.5283811724438,-52.7413658661595,,,,,
2c29ac83e3,8/1/04 0:00,,49.2652324431634,-123.160517310108,,,,,
07637fb5e2,9/1/04 0:00,,49.2723900085816,-123.172517765138,,,,,
3c4a9dbb37,9/1/04 0:00,,49.2725355604375,-123.172380230096,,,,,
08d9c4b396,9/1/04 0:00,,49.2745122503838,-123.064586808571,,,,,
b9f7d297ff,9/1/04 0:00,,49.2102479348487,-122.937477650886,,,,,
a08ef8d8fe,9/1/04 0:00,,49.2570870159067,-123.102551082113,,,,,
e061ba17bb,9/1/04 0:00,,49.2573837524765,-123.237088222928,,,,,
4a0412ac1e,9/1/04 0:00,,49.2062128358269,-122.912794415658,,,,,
ec2326b86d,9/1/04 0:00,,49.2743525154705,-122.782541259684,,,,,
d2a75bbbe6,5/1/13 0:00,4/1/16 0:00,49.2473874835703,-122.858574191524,,,,,
b8d1dc5898,9/1/04 0:00,,45.4864952673126,-75.6492164674186,,,,,
7db07d93f1,10/1/12 0:00,,49.2562635638928,-123.110362922231,,,,,
fefa1e4289,9/1/04 0:00,,49.2640978751863,-123.188021518002,,,,,
5f6fa0dfcb,9/1/04 0:00,,49.2616928091401,-123.187854655324,,,,,
a93e0da559,9/1/04 0:00,2/1/15 0:00,49.2666272772875,-122.991784120721,,,,,
a4d0e7c1fc,9/1/04 0:00,,49.2376117746184,-123.160205394099,,,,,
22e59c9c86,9/1/09 0:00,9/1/15 0:00,49.271366945737,-123.165425821116,,,,,
08c2b35b9d,9/1/04 0:00,,49.2846066489965,-123.136041307675,,,,,
334ace9345,5/1/16 0:00,,49.2841381845972,-123.133899098819,,,,,
865249f511,9/1/04 0:00,,49.2668608398407,-123.164226708108,,,,,
eb160add9e,9/1/04 0:00,,49.267710010696,-123.140251941872,,,,,
de9a0cd567,9/1/04 0:00,12/1/16 0:00,49.2728753173813,-123.147325088432,,,,,
615f8bb2cb,9/1/04 0:00,,49.2609657994422,-123.136894217118,,,,,
52a9d1f634,9/1/04 0:00,3/1/17 0:00,49.2605344647117,-123.053006405575,,,,,
22064f6f37,9/1/04 0:00,,49.276939023907,-123.078674669859,,,,,
4f3632a601,9/1/04 0:00,4/1/16 0:00,49.2886027379857,-123.139655524312,,,,,
5a4b398847,9/1/04 0:00,,49.2659157382723,-123.091392266333,,,,,
1589968f75,9/1/04 0:00,,49.2455312620408,-123.104616196383,,,,,
71ed633ef8,10/1/04 0:00,,49.2805395190853,-123.128450611164,,,,,
4792771cfa,10/1/04 0:00,,50.4910802006979,-120.81790213027,,,,,
e0d6bc5e8a,10/1/04 0:00,,49.2914788898462,-123.140107910725,,,,,
7b7de3a99d,10/1/04 0:00,1/1/16 0:00,49.2625519821256,-123.1815430302,,,,,
a51243c504,10/1/04 0:00,,49.2541225854129,-123.100837665312,,,,,
2ecd8f2cd8,10/1/04 0:00,,49.2640012173684,-123.202729091017,,,,,
6bc9b4e9fb,10/1/04 0:00,,49.2338515217457,-123.124941231918,,,,,
1e92646a0a,10/1/04 0:00,1/1/17 0:00,49.3372142348272,-123.045585650971,,,,,
10f8fa34e6,10/1/04 0:00,2/1/17 0:00,49.3391825275582,-123.040948043899,,,,,
60cb1a447a,10/1/04 0:00,,49.2538326407125,-123.082255219255,,,,,
cfbeb0b29c,10/1/04 0:00,,49.2572182395494,-123.121635351728,,,,,
b42e80d119,10/1/04 0:00,6/1/16 0:00,48.4323786204137,-123.389422705785,,,,,
0034d386b4,10/1/04 0:00,,49.3561567235066,-123.402789334466,,,,,
95ac4a51d4,10/1/04 0:00,,49.2826831689214,-123.129527223517,,,,,
3b750f0cdc,10/1/04 0:00,,49.2847839850832,-123.128534220495,,,,,
1e9dc582e5,10/1/04 0:00,,49.206812225073,-123.057729926975,,,,,
31fa7beab6,10/1/04 0:00,,49.2732465709648,-123.127086819366,,,,,
4a5a007b04,10/1/04 0:00,,49.2708843596119,-123.044179017232,,,,,
2f73df3de5,10/1/04 0:00,7/1/16 0:00,49.2856392122676,-123.131877002,,,,,
853a536181,11/1/04 0:00,,49.2787765207293,-123.13654504678,,,,,
77426dcab4,11/1/04 0:00,,,,,,,,
a9b7ca3b0c,5/1/17 0:00,,49.1670322990597,-123.951370277159,,,,,
59f88d090a,11/1/04 0:00,,49.2889296842198,-123.056315310649,,,,,
db50828b86,11/1/04 0:00,,49.2821354327633,-122.905197887108,,,,,
1ffbd8c89e,11/1/04 0:00,,49.2797734431428,-122.904381181437,,,,,
44c72f4e0f,9/1/11 0:00,,49.2790932144399,-123.08645523996,,,,,
dd05ac0ec2,11/1/10 0:00,9/1/16 0:00,49.2758314090136,-123.062781709944,,,,,
70f919a095,11/1/04 0:00,,49.1309093686148,-122.671159026492,,,,,
2de951e7d5,2/1/14 0:00,,49.2485436670527,-123.081652967716,,,,,
c0523919cf,6/1/15 0:00,9/1/15 0:00,49.3897493460785,-123.556247241178,,,,,
5acfb7386a,11/1/04 0:00,,49.2627100559906,-123.072319235015,,,,,
aba9596979,11/1/04 0:00,,49.2589233307568,-123.152306490911,,,,,
84444b6622,11/1/04 0:00,,49.2871667634612,-123.136374435799,,,,,
01266ec5ae,11/1/04 0:00,,49.1582827276806,-123.143218930091,,,,,
ba3c1ab76f,11/1/04 0:00,,48.6558498093062,-123.446953347746,,,,,
8b95fde9be,12/1/04 0:00,,49.2698995391822,-123.117512429447,,,,,
bf9dd198b1,12/1/04 0:00,,49.2617677289827,-123.062350442579,,,,,
c4dd2f5b57,3/1/15 0:00,10/1/15 0:00,50.0866781323133,-123.021426618536,,,,,
5e8cde656b,12/1/04 0:00,,49.2759630878361,-123.145834185649,,,,,
a16b5f6176,7/1/07 0:00,,49.2691692943337,-123.209043145784,,,,,
7f2784b9f7,3/1/09 0:00,,49.2580608395051,-123.144987833611,,,,,
0be6dfae80,8/1/15 0:00,,49.2279732233518,-123.008812483085,,,,,
8ee87852a9,12/1/04 0:00,,49.2732701008241,-123.149360152567,,,,,
f364890bd7,12/1/04 0:00,,49.2757250823619,-123.125837495334,,,,,
d85b152265,12/1/04 0:00,,49.2489897401308,-123.069205955223,,,,,
11cfe43ab8,12/1/04 0:00,,49.2456078469464,-123.061616858308,,,,,
afc662de5b,12/1/04 0:00,,49.2676696595053,-123.138268440519,,,,,
4d593fbaf3,12/1/04 0:00,,49.2545850953186,-123.096334228897,,,,,
5dfc6a31f1,12/1/04 0:00,,49.2667831007321,-123.078662746831,,,,,
79023faa75,1/1/05 0:00,12/1/15 0:00,49.2642928078211,-123.15420818132,,,,,
29418ef0a3,5/1/10 0:00,,49.263498128848,-123.069030335672,,,,,
915ca2521e,1/1/05 0:00,,49.2664160832872,-123.175036921653,,,,,
bc9cdab4c4,1/1/05 0:00,,49.289576185924,-123.14100812088,,,,,
34b30ab889,1/1/05 0:00,,49.2904604944465,-123.13920459737,,,,,
53f24cda9e,1/1/05 0:00,11/1/16 0:00,49.2704160925345,-123.123054408641,,,,,
6fbfba1fd4,10/1/12 0:00,,49.2735547292049,-123.070537879709,,,,,
a85796269f,1/1/05 0:00,,49.2591216130591,-123.212645258133,,,,,
ee25d4934b,1/1/05 0:00,,49.2884751247328,-123.132181903274,,,,,
ab1f6454ce,1/1/05 0:00,,49.2665993946709,-122.917527687792,,,,,
6134c81f44,1/1/05 0:00,,49.2618403332074,-123.068479736341,,,,,
3fec7d525c,1/1/05 0:00,,49.2606780711008,-123.0727621637,,,,,
4934a2fb8f,7/1/16 0:00,,49.3516335263457,-123.032205117056,,,,,
344ce6cc34,1/1/05 0:00,1/1/16 0:00,49.2433463551276,-122.996284126661,,,,,
3d7c4e0d55,1/1/05 0:00,,49.2666387424786,-123.157540925269,,,,,
2f195e3564,12/1/14 0:00,10/1/15 0:00,50.0955811210473,-122.988834169762,,,,,
d92600355a,10/1/09 0:00,,49.2722593341078,-123.069832299112,,,,,
f391038780,2/1/05 0:00,,49.2479488470993,-123.083708285436,,,,,
15142130d5,2/1/17 0:00,,49.3288366541126,-123.125651838267,,,,,
57c054d525,2/1/05 0:00,2/1/16 0:00,49.2681366430756,-123.136316034669,,,,,
94f2371576,2/1/05 0:00,,49.2594140454739,-123.164225374617,,,,,
b79847b658,2/1/05 0:00,,49.2835222081763,-123.133230413977,,,,,
cb8a566522,5/1/15 0:00,,49.2606192421132,-123.105330837865,,,,,
b70e119e06,2/1/05 0:00,,49.3137039934481,-123.069666783129,,,,,
50314a7eb6,2/1/05 0:00,,49.2754751508222,-123.126560131103,,,,,
565ca5bc94,2/1/05 0:00,,49.2611164208951,-123.168810634042,,,,,
232121d5ee,2/1/05 0:00,,49.2895964420179,-123.142067830981,,,,,
294d1de3a6,2/1/05 0:00,2/1/15 0:00,49.2925079632559,-123.141855984408,,,,,
9b8226b85d,2/1/05 0:00,,49.2843466924165,-123.137968950941,,,,,
d3c87e8383,8/1/11 0:00,,49.2571280911167,-123.101315499233,,,,,
6319b825b9,2/1/11 0:00,,49.2667332092182,-123.092990493388,,,,,
3bb335504f,3/1/05 0:00,,49.2761629842947,-123.102277487716,,,,,
5fa34707c5,3/1/05 0:00,11/1/16 0:00,49.2757077454633,-123.121161439452,,,,,
46f9d4229a,3/1/05 0:00,11/1/16 0:00,49.2770070813011,-123.117117596256,,,,,
3ffa4b7857,3/1/05 0:00,,49.2638594883324,-123.148711939357,,,,,
7718cbce15,3/1/08 0:00,,49.2776216915655,-123.131875699121,,,,,
eec24a6770,3/1/05 0:00,,49.3408887910159,-123.025372969563,,,,,
2b598b11d0,1/1/09 0:00,,49.2764460434291,-123.03503869481,,,,,
3cab4ee344,9/1/15 0:00,,49.2647192380651,-123.144935374554,,,,,
6b23c8201a,3/1/05 0:00,,49.2746632241032,-123.115151405939,,,,,
e59f5bc716,11/1/16 0:00,,49.2666228663411,-123.133529766343,,,,,
fc61ca85a2,3/1/05 0:00,,49.2546676581235,-123.081395185545,,,,,
5995d2eb59,3/1/05 0:00,,49.2484572597983,-123.112505150929,,,,,
b3632628e3,4/1/05 0:00,,49.2637948974246,-123.129163114547,,,,,
a83fb353a7,4/1/05 0:00,,49.2646728034235,-123.126475765726,,,,,
b681a87664,4/1/05 0:00,,49.2271784036948,-122.898278504773,,,,,
d3cb389659,4/1/05 0:00,,49.224569918052,-122.899168205861,,,,,
fa176f968a,6/1/13 0:00,,49.2478294688077,-123.087812199105,,,,,
b93f39ed54,4/1/05 0:00,,49.2824210219416,-123.060050323615,,,,,
a46e536757,9/1/16 0:00,,49.0251460396524,-122.803511968964,,,,,
1769f8c870,4/1/05 0:00,,49.2331299671684,-123.026858263182,,,,,
6ebeab5e79,4/1/05 0:00,,49.2915293281409,-123.136848108606,,,,,
f4156e84a0,4/1/05 0:00,,49.0356248512317,-122.793857549687,,,,,
1315e4571a,3/1/15 0:00,,,,,,,,
f12983b121,4/1/05 0:00,,49.2858824988858,-123.139184091899,,,,,
85ed339374,4/1/05 0:00,,43.6821481292964,-79.2851081775563,,,,,
82db0accc9,7/1/12 0:00,,49.2036860229066,-123.047329435962,,,,,
23e387e02a,4/1/05 0:00,,51.0252423902118,-114.147507851952,,,,,
5ed4ac8b74,4/1/05 0:00,3/1/17 0:00,49.2782744433114,-123.077893659938,,,,,
f76dc7b005,4/1/05 0:00,,49.279622441172,-123.132542186612,,,,,
7e87f888fe,4/1/05 0:00,,49.2594845762505,-123.103120466202,,,,,
140ff98526,4/1/05 0:00,,49.254570192092,-123.055188287995,,,,,
ce1bf5c5bd,4/1/05 0:00,,49.2576062730592,-123.065100338604,,,,,
153454673e,4/1/05 0:00,,49.2051612776999,-123.142121848766,,,,,
81953a3ee0,4/1/05 0:00,,49.2662659878658,-123.129829985739,,,,,
00845bac69,8/1/14 0:00,8/1/15 0:00,49.256575898295,-123.104569972668,,,,,
1169ab33f0,9/1/15 0:00,5/1/16 0:00,49.2761962895482,-123.129004465429,,,,,
80b6245b80,9/1/15 0:00,,48.4288555501173,-123.351791271356,,,,,
8a23cb7235,4/1/05 0:00,,49.2559939811071,-123.124535052306,,,,,
5bdc4a7bed,4/1/05 0:00,,49.279010046978,-123.099976609387,,,,,
093a372443,5/1/05 0:00,,49.2813805052558,-123.121330613924,,,,,
0751ca1597,1/1/15 0:00,,49.2699263661317,-123.096852288799,,,,,
47c14b8f12,5/1/05 0:00,,49.2941437983015,-123.14439889018,,,,,
259314b1ab,5/1/05 0:00,,49.2653935727727,-123.168485540172,,,,,
3b8f4710c6,5/1/05 0:00,,49.2120243101266,-122.974704896334,,,,,
bc2b934aff,5/1/05 0:00,,49.2105231967347,-122.977692656826,,,,,
10988f15f2,5/1/05 0:00,,54.4527415551744,-110.169301072668,,,,,
b4a3245503,5/1/05 0:00,9/1/15 0:00,49.2881890246468,-123.003285424769,,,,,
76086bcf48,5/1/05 0:00,,49.2639536916819,-123.091679192847,,,,,
cdb4353e4c,5/1/05 0:00,1/1/16 0:00,49.2783766896714,-123.067900880703,,,,,
c11306594a,5/1/05 0:00,,49.2885544096368,-123.134527840237,,,,,
f752eaca69,5/1/05 0:00,,49.2858686070659,-123.131585969593,,,,,
06306ebe8a,5/1/05 0:00,,48.4132428332661,-123.375676477865,,,,,
e4d9caeaa8,5/1/05 0:00,,49.2882590122597,-123.143184491279,,,,,
2a8d16b7f2,8/1/13 0:00,,49.2112107775479,-122.962463980915,,,,,
838d05a81e,5/1/05 0:00,,49.2664248575156,-123.117817473375,,,,,
d9f4a460f5,5/1/05 0:00,,49.2354114733432,-123.078280290523,,,,,
b0d037c551,5/1/05 0:00,,49.2330584837906,-123.043774897769,,,,,
b864ac5d18,5/1/05 0:00,3/1/17 0:00,47.6057831425715,-122.194894886599,,,,,
53dcaf9c09,5/1/05 0:00,,49.2644426591325,-123.186997334114,,,,,
b5a56ab8cf,5/1/05 0:00,,49.2424422282216,-123.081609392234,,,,,
73d9139bb2,2/1/12 0:00,,51.0589774657664,-114.109623514868,,,,,
a6dc89becb,5/1/05 0:00,,49.260276277197,-123.156971778861,,,,,
7437ee2c8c,5/1/05 0:00,,49.2920552762223,-123.142820788894,,,,,
6cfc15129d,5/1/05 0:00,,49.2605452831103,-123.151684368899,,,,,
d3c535812f,5/1/05 0:00,,49.2156690865412,-123.131582477291,,,,,
ec96e97177,5/1/05 0:00,,,,,,,,
8c34503b63,5/1/05 0:00,,49.2316900111498,-123.159134232162,,,,,
6a6c5aaa41,5/1/05 0:00,,49.2598761892122,-123.086377964199,,,,,
6073418a65,7/1/16 0:00,,49.261924959457,-122.919300798659,,,,,
a0495c32cb,6/1/05 0:00,,49.281188255979,-123.141016896616,,,,,
5d1aacf5ba,6/1/05 0:00,,49.2835654678251,-123.133933089735,,,,,
b032c7cc6d,6/1/05 0:00,,49.2646940445659,-123.097584917095,,,,,
1dba7df6a1,6/1/05 0:00,,49.2531228147557,-123.120076495608,,,,,
ff06e1d2d9,6/1/05 0:00,,49.2815041501928,-123.107848694858,,,,,
3a96e6b316,6/1/05 0:00,8/1/15 0:00,49.2718193921739,-123.064686812775,,,,,
afda22b135,6/1/05 0:00,,49.2141931017033,-122.960117444425,,,,,
ff94f3e52a,6/1/05 0:00,,49.213938665265,-122.961392129038,,,,,
2239d24af5,6/1/05 0:00,,49.2820591910936,-123.127513039232,,,,,
