"","Hash","Start","End","Latitude","Longitude","location_counter"
"1","c5edaa9783","6/1/08 0:00","3/1/17 0:00",49.2093272979954,-122.928925555501,4
"2","6af48c830c","3/1/15 0:00","",49.2791113177717,-123.063680106584,21
"3","5d29f613f4","8/1/09 0:00","4/1/15 0:00",49.2655119381965,-123.155391287765,25
"4","0d5309f648","9/1/16 0:00","",49.2402135133797,-123.061910945564,3
"5","1da7e8d76a","2/1/06 0:00","",49.2737247039774,-123.149359155276,15
"6","9ec89a5444","5/1/09 0:00","4/1/15 0:00",49.2542303662677,-122.907519662775,3
"7","febbf71ee1","3/1/17 0:00","",49.2647707604441,-123.149326123319,28
"8","13e92af4ad","5/1/06 0:00","",49.2356013840163,-123.181470064852,1
"9","9ad5154916","6/1/06 0:00","",49.281434678787,-122.911546968121,4
"10","b9aafc2003","6/1/06 0:00","",49.2559842298539,-123.12270031355,24
"11","9499baeebe","6/1/15 0:00","",49.2912882849059,-123.016166830478,0
"12","4938fe42e3","6/1/06 0:00","",49.2649145180531,-123.126855836559,28
"13","9299e658e0","6/1/10 0:00","",49.2597994784507,-123.130284946539,23
"14","43427ec0ca","6/1/06 0:00","",49.2559865335096,-123.145811388289,12
"15","1db2e3420b","6/1/06 0:00","",49.2479382684727,-123.077943856382,8
"16","6bc67a9534","1/1/14 0:00","",49.2809626102404,-123.1360318338,51
"17","1818038132","7/1/06 0:00","10/1/16 0:00",49.2616664522502,-123.178416353766,14
"18","3addcfc2dc","7/1/06 0:00","10/1/16 0:00",49.2497018147385,-123.057638765385,9
"19","53bc356622","4/1/08 0:00","",49.2591578993238,-123.079746973254,18
"20","623396031a","6/1/15 0:00","",49.2942342859237,-123.136206340339,31
"21","7c99e369bb","8/1/06 0:00","",49.2850669385147,-123.134930854684,65
"22","9d62e9e863","8/1/06 0:00","",49.2819277221066,-123.134302994654,55
"24","5560a7cd42","8/1/06 0:00","6/1/17 0:00",49.2646240487729,-123.128939736704,24
"25","c7523b8bd6","8/1/06 0:00","",49.242759397082,-123.187488791591,2
"26","71ff718f6d","8/1/06 0:00","",49.272039261804,-123.070406560897,34
"27","52bda402aa","8/1/06 0:00","",49.25198283309,-123.098550359541,16
"28","e82ed425b0","8/1/06 0:00","",49.2638945483459,-123.162904577432,23
"29","d687e92d55","8/1/06 0:00","9/1/15 0:00",49.2584293034847,-123.15697407084,13
"30","a5e043d87e","8/1/06 0:00","",49.2765668792074,-123.117829974043,33
"31","f6c7310cc8","8/1/06 0:00","",49.238768026939,-123.081043817333,2
"32","b6781ea779","8/1/06 0:00","",49.2660319136184,-123.13108939057,22
"33","1e21db4ea1","8/1/06 0:00","",49.2890133473508,-123.140813142409,48
"34","2d3cde3c69","8/1/06 0:00","8/1/16 0:00",49.2702858733014,-123.144758248482,19
"35","f345c99b98","8/1/06 0:00","",49.2808558921472,-123.121527909398,52
"36","fa5ab39094","7/1/13 0:00","",49.2728749418524,-123.144169515368,15
"37","0e219e65d5","8/1/06 0:00","",49.2659884018672,-123.237972394218,12
"38","af1f6fa1d0","8/1/06 0:00","",49.3050088563914,-123.069685528056,1
"39","762e0a194e","8/1/06 0:00","",49.2278478366801,-123.09682553839,4
"40","636db66916","2/1/17 0:00","",49.2732097281396,-123.073579466842,34
"41","575a7ea08f","8/1/06 0:00","",49.2635877788849,-123.069246481451,29
"42","5708f37f74","8/1/06 0:00","4/1/15 0:00",49.2826675174147,-123.135506621334,56
"43","633bbb005b","8/1/06 0:00","10/1/16 0:00",49.163238565758,-123.93995665675,4
"44","4e2f1e643e","8/1/06 0:00","",49.2624730849473,-123.098511201855,30
"45","d12efb03a1","8/1/06 0:00","",49.258055888274,-123.06751622167,17
"46","94183eda8c","7/1/13 0:00","",49.2243719619592,-122.903091540439,2
"47","86a2331d14","8/1/06 0:00","",49.2939414667944,-123.138830793094,29
"48","76a787256c","8/1/06 0:00","",49.317299455703,-123.030856039596,1
"49","1250efdb61","8/1/06 0:00","",49.3183270296448,-123.02646361818,1
"50","122bd127dc","8/1/06 0:00","12/1/15 0:00",49.2774426637124,-123.065229649209,27
"51","d29307c638","8/1/13 0:00","",49.2830890126498,-123.126052312793,63
"52","09c625f6ab","11/1/12 0:00","",49.2649983126943,-123.142903479538,28
"53","3756ed6219","8/1/12 0:00","",49.2624071681057,-123.066740849096,27
"54","d27d6867c6","8/1/06 0:00","",49.1837955143575,-122.844171569796,7
"55","5dc95b2c03","8/1/06 0:00","",49.3172147601167,-123.072734807096,9
"56","49e4c75dca","8/1/06 0:00","",49.2699921910526,-123.15741801068,19
"57","830cd74b77","8/1/06 0:00","",49.2529479279239,-123.117334121496,18
"58","b7c5d782d3","8/1/06 0:00","",49.2151875151893,-123.064242828623,0
"59","c9758fba18","8/1/06 0:00","",49.2904613150718,-123.141178857621,43
"60","772104ca05","8/1/06 0:00","",49.327526194312,-123.072132787312,6
"61","f494570b15","8/1/06 0:00","",49.2722988907984,-123.115485930566,31
"62","4abb52dce3","8/1/15 0:00","",49.2470637148535,-123.088244962738,8
"63","93d4525a67","8/1/06 0:00","",49.2690940109979,-123.154564492477,22
"64","9e954e5d8a","8/1/06 0:00","",49.25977961497,-123.07396926646,21
"65","83da654365","5/1/17 0:00","",49.2641965536112,-123.102316706729,37
"66","68a1e242ad","8/1/06 0:00","",49.2594360582704,-123.091593425934,22
"67","bf7629f38a","8/1/06 0:00","",49.2644061417083,-123.060400343395,20
"68","de23b3ee31","8/1/06 0:00","",49.2609649730296,-123.138721890587,21
"69","41698abe9c","11/1/14 0:00","",49.2651247580788,-123.066262193472,30
"70","967a73bfbf","8/1/06 0:00","",49.2596177129593,-123.128985500497,23
"71","bf6837ede7","8/1/06 0:00","",49.2564977957959,-123.096470482004,22
"72","28a61cb80a","8/1/13 0:00","2/1/17 0:00",49.266389012805,-123.155518134598,26
"73","cca40ad647","8/1/13 0:00","2/1/17 0:00",49.2549439447221,-123.113332643737,25
"74","d97995b3a8","8/1/06 0:00","",49.2627472352876,-123.107845780034,38
"75","d190dd6901","9/1/06 0:00","",49.2912870580018,-123.142940960126,33
"76","d28cc70f4e","9/1/06 0:00","",49.2560764305341,-123.118130528783,24
"77","3b85abd13e","5/1/17 0:00","",49.1630658782079,-123.93909439459,4
"78","eb8056c52f","9/1/06 0:00","",49.2612818706749,-123.249153372806,15
"79","a403aa0c6e","9/1/06 0:00","",48.4736977574822,-123.321192543111,1
"80","230ce560dd","9/1/06 0:00","",49.223522482649,-122.974859699225,2
"81","6e75f9343a","9/1/06 0:00","",49.2608280113509,-123.132309599743,22
"82","1100f3499c","9/1/06 0:00","",49.2661477774332,-123.061190910063,24
"83","149032a63b","9/1/06 0:00","",49.271929316864,-123.05964940972,28
"84","134a5f1d7f","9/1/06 0:00","",49.2771099154372,-123.053694278749,14
"85","7196205e1c","9/1/09 0:00","",49.2630956310829,-123.16828894192,17
"86","4290597295","6/1/16 0:00","",49.1971575983007,-122.925404353862,5
"87","59e841ddc8","9/1/06 0:00","",49.2527125942581,-123.235455395095,7
"88","b0a1df8d85","9/1/06 0:00","",49.256035129223,-123.234280908725,13
"89","2e134e022a","9/1/06 0:00","",49.2819909192162,-123.13972093586,44
"90","a794f45e31","9/1/06 0:00","",49.2593627002316,-123.120465584473,27
"91","de3da91f88","9/1/06 0:00","3/1/15 0:00",49.2581879758492,-123.148352887433,15
"92","e2bc4ff8ac","9/1/06 0:00","",49.2805245152097,-123.091376717626,17
"93","46ff718dd6","9/1/06 0:00","",49.2637418482801,-123.08816958419,21
"94","3fd803c430","9/1/06 0:00","",49.2634287646469,-123.145329366779,28
"95","ac31003440","9/1/06 0:00","",49.2680647077292,-123.081048950938,23
"96","5b2803e859","9/1/06 0:00","",49.2645904520513,-123.082716051243,19
"97","7574741506","9/1/06 0:00","",49.2595366105412,-123.107856425228,33
"98","39c9f4642f","9/1/06 0:00","",49.3054784272121,-123.037654135623,2
"99","7b4bddcfe6","12/1/12 0:00","",48.9889662644502,-123.809504511305,0
"100","9c42d490be","9/1/06 0:00","",49.2915321630281,-123.138364962301,43
"101","a25469c112","9/1/06 0:00","12/1/16 0:00",49.2575229596551,-123.097742611155,26
"102","7707db90a0","9/1/06 0:00","",49.2946832870456,-123.136071421984,30
"103","f6d6f2c50b","9/1/06 0:00","",49.2628290426503,-123.110443449486,35
"104","8c7c1b3e4d","9/1/16 0:00","",49.2831695892437,-123.10545440175,23
"105","87fdbc1177","7/1/08 0:00","",49.2835203870999,-123.075605805003,12
"106","1f4fed0219","9/1/06 0:00","",49.3290510481622,-122.995400652092,0
"107","6a9aab8424","9/1/06 0:00","",49.2563631944472,-123.111956824835,30
"108","3c6e6308f9","9/1/06 0:00","",49.2649745474579,-123.134443483989,21
"109","6db7795d78","5/1/16 0:00","",49.2403278413026,-123.102110107591,5
"110","ad9c74a6e9","9/1/06 0:00","",49.2783313157519,-123.13291941668,49
"111","c06febba90","9/1/06 0:00","",49.22194493528,-123.036709828681,0
"112","c78cbef5bc","9/1/06 0:00","",49.2502351679451,-123.048341694875,4
"114","977d1dfb91","9/1/06 0:00","",49.2722255399178,-123.106374436959,23
"115","42712b8e4e","9/1/06 0:00","3/1/15 0:00",49.2659980514274,-123.067801460802,30
"116","8200d5cf90","10/1/06 0:00","",49.2584427666384,-123.147759380294,16
"117","a0ab88abbb","10/1/06 0:00","",49.2377337534335,-123.046920706812,6
"118","05018b8ce1","4/1/08 0:00","",49.2869072534116,-123.135582219904,60
"119","99af56cdb3","10/1/06 0:00","10/1/15 0:00",49.3476667486994,-124.432430476215,0
"120","e5a050d765","6/1/06 0:00","",49.28995320348,-123.125307867083,37
"121","80a45e6a70","6/1/06 0:00","",49.2690329832816,-123.145643637802,22
"123","4f384a17eb","5/1/06 0:00","",49.288653376972,-123.11908325038,26
"124","8cddb21083","5/1/06 0:00","",49.2814427708376,-123.097431410722,19
"126","c2bf8f19b7","2/1/06 0:00","4/1/15 0:00",49.2817839995195,-123.06572769508,17
"127","ab2f652431","11/1/05 0:00","",49.2814381074741,-123.110268622031,28
"129","81a93462dc","6/1/05 0:00","",43.6859965699656,-79.3670826403078,0
"130","63ed9c7f8b","6/1/05 0:00","",49.2751718007399,-122.909991107622,3
"132","3925a62fe1","2/1/13 0:00","3/1/15 0:00",48.4238686936117,-123.359777014848,15
"133","ce7b9340c4","9/1/96 0:00","",49.2843193147973,-123.135592360256,64
"134","ffb14adf05","10/1/96 0:00","",49.2886213218724,-123.129681033774,59
"135","6da925dae7","11/1/96 0:00","",49.2659458373827,-123.156646337564,25
"136","00fcc05ead","11/1/96 0:00","",49.2670867515252,-123.155967197978,25
"137","18cdaf68e9","1/1/97 0:00","",49.2627376889317,-123.104543697844,37
"138","10e2540894","1/1/97 0:00","",49.2334811171287,-123.155146822019,4
"139","fc4dcb9e41","6/1/12 0:00","",49.2763402378377,-123.134031325399,42
"140","d087676a5d","1/1/97 0:00","",49.2645602031455,-123.064271547231,27
"141","cae707d505","2/1/97 0:00","",49.2745875619843,-123.063605977721,32
"142","13b31f511b","2/1/97 0:00","",49.2913724453294,-123.138561130153,43
"143","fff744fea5","3/1/97 0:00","",49.2839912490253,-123.134704873999,61
"144","8caef1e821","3/1/15 0:00","",48.4293752221239,-123.329591762014,4
"145","ef45e10b2a","3/1/15 0:00","",48.4322928466585,-123.341324150721,5
"146","96e948af52","5/1/97 0:00","",49.2557401719409,-122.894462571054,6
"147","c26a796e85","6/1/97 0:00","",49.1262731223621,-125.791949885631,0
"148","19d8c4642e","6/1/97 0:00","",49.2650000845083,-123.130004143999,21
"149","14ad6e85f2","8/1/97 0:00","",49.2651854252015,-123.105447902559,32
"150","de413c25be","3/1/13 0:00","",49.2627579652081,-123.202640901142,6
"151","45be10a317","8/1/97 0:00","",48.9330794096482,-123.46493059004,0
"152","931383432a","8/1/97 0:00","",49.2792084593481,-123.137382073195,46
"153","65b47fc798","10/1/16 0:00","",49.2784431633004,-123.070651585611,24
"154","55ab5b3e88","10/1/97 0:00","",49.2493408712946,-123.060872538583,9
"155","5111fdfd97","10/1/97 0:00","",49.2667651625907,-123.049795881942,10
"156","6fd155e6dd","10/1/97 0:00","",49.2832732865878,-123.054983915942,11
"157","e87972d443","8/1/14 0:00","",49.2692540349054,-123.081900654936,22
"158","c52ab6809f","10/1/97 0:00","",49.2796247290302,-123.125931100939,59
"159","6961064a3b","12/1/97 0:00","",49.2761190804889,-123.144004184298,23
"160","8c89f95b2c","9/1/09 0:00","",49.2521299623348,-123.078485261753,10
"161","278375e4e5","3/1/06 0:00","",49.2826556562796,-123.058287149934,15
"162","ef7b01abec","1/1/98 0:00","",49.2848619000965,-123.132752212002,63
"163","360e0776bf","7/1/08 0:00","",49.2605273279147,-123.104658909775,33
"164","d29ca6ef4f","11/1/16 0:00","",49.272895510725,-123.011573708175,4
"165","bd4f781002","3/1/98 0:00","",49.259068240308,-123.122705094268,31
"166","5e0dd2b308","3/1/98 0:00","",49.2629196205691,-123.086992560986,20
"167","4e7a37e150","3/1/13 0:00","5/1/15 0:00",49.2829822906652,-123.101916145508,18
"168","3157363838","4/1/98 0:00","",49.2744117058233,-123.066873132803,33
"169","ee36b80abd","4/1/98 0:00","",49.2715582546787,-123.064165110663,35
"170","73dd06f56d","10/1/12 0:00","",49.2608953930764,-123.139235524028,21
"171","c74cdf32b9","4/1/98 0:00","",49.2681965107985,-123.072448222304,31
"172","3fd4876c39","5/1/98 0:00","",49.2657387574758,-123.175482367178,16
"173","03e3b77daf","5/1/98 0:00","",49.021738557924,-122.810247799725,0
"174","665eb3056a","5/1/98 0:00","",49.2771236573888,-123.131793417313,47
"175","dd526cffcd","6/1/98 0:00","",49.2283121910178,-123.027453496297,5
"176","26ebadfe92","6/1/98 0:00","",49.2624114816154,-123.062358113923,18
"177","60e9cff3e7","6/1/98 0:00","",49.2689717252646,-123.153152853049,23
"178","025ccad6ee","6/1/16 0:00","",49.2306492084452,-123.070683761766,2
"179","216f68ec41","8/1/12 0:00","1/1/17 0:00",49.2828466853642,-123.109185351833,25
"180","e8bc270a73","7/1/98 0:00","1/1/15 0:00",49.2713039056109,-123.162084950594,18
"181","bcef93fc6f","7/1/98 0:00","11/1/15 0:00",49.261633403958,-123.185724877658,10
"182","1ab6e0ee75","7/1/98 0:00","11/1/15 0:00",49.2597346630264,-123.190744802495,7
"183","908409face","7/1/98 0:00","",49.2820839762411,-123.134172142097,54
"184","b4bf9c4513","7/1/98 0:00","4/1/17 0:00",49.2709907812861,-123.067378329135,35
"185","c55dda1e77","7/1/98 0:00","",49.2609574738963,-123.068470048564,24
"186","80956d2562","11/1/07 0:00","",49.2429036370118,-123.196015970105,1
"187","757a7b0c60","8/1/98 0:00","11/1/15 0:00",49.2866970420751,-123.114415565593,25
"188","2b4a016c84","8/1/98 0:00","",49.2835035447202,-123.106771018684,22
"190","3e8b886366","8/1/98 0:00","",49.2549466793345,-123.119111884501,23
"191","3fcd414a09","5/1/16 0:00","",49.1382585989155,-123.191317383641,0
"192","49a9e01191","9/1/98 0:00","",49.2597800078672,-123.088313799556,19
"193","fddedd6659","6/1/15 0:00","",49.2719843407688,-123.05462502675,14
"194","ea63ffefb1","12/1/08 0:00","",49.2340171673599,-123.178713748953,0
"195","19b57ae34e","8/1/10 0:00","",49.2640681518994,-123.0632913519,26
"196","d901bf47f8","9/1/98 0:00","",49.2823550542329,-123.06936675186,17
"197","0ed4497c6b","7/1/09 0:00","",49.2880036879267,-123.05033804019,8
"198","4e05692f05","10/1/98 0:00","",49.2830550345788,-123.132528363706,61
"199","1ed8b81380","10/1/98 0:00","",49.2628178552105,-123.064451107387,25
"200","5431526ada","8/1/06 0:00","",49.2306398995745,-122.900892631255,3
"202","0a3c52b0fe","10/1/98 0:00","",49.8388637206963,-124.511185749295,0
"203","5e1a6c7bef","10/1/98 0:00","",49.2623648103037,-123.130988712966,23
"204","a8c69b1e4c","10/1/98 0:00","",49.2602603074192,-123.136077422312,20
"205","2a27f0b729","11/1/98 0:00","",49.246305999479,-122.893423509587,6
"206","4fc12048f3","12/1/10 0:00","",49.1518492452576,-123.186380973656,0
"207","895eb954f0","11/1/98 0:00","",49.2671847148385,-123.004925483368,5
"208","9c0ef0c219","2/1/14 0:00","",49.2748875509192,-123.065126871082,32
"209","4dfac79afb","11/1/98 0:00","12/1/14 0:00",49.127251571004,-125.79396750896,0
"211","772046627a","11/1/98 0:00","2/1/15 0:00",49.1312273677216,-125.790860620782,0
"212","8f38fdef2a","11/1/98 0:00","",49.2613467421196,-123.116208058968,26
"213","24232da575","11/1/98 0:00","",49.2555938950358,-123.127229175025,18
"214","6a76e617d1","7/1/02 0:00","",49.2582251976797,-123.126776297237,24
"215","aa80cf7d05","6/1/13 0:00","",49.2818661789322,-123.021175996985,4
"216","b692e3304a","12/1/98 0:00","",49.2784471047818,-123.067254672514,24
"217","d7efd77c9e","12/1/98 0:00","",49.2607563212946,-123.154269672124,20
"218","b4382a7d2d","12/1/98 0:00","",49.2628971859545,-123.15504455501,23
"219","e2bb9e5be7","11/1/08 0:00","",49.2812555988529,-123.060810617373,17
"220","3711b4ac44","11/1/03 0:00","",49.2635239974191,-123.097617106783,30
"221","f3c34b9a35","1/1/99 0:00","",49.2371948769946,-123.159470526595,3
"222","c0edcb4be0","9/1/06 0:00","",49.2614451003393,-123.104983773463,36
"223","0b377f7b92","1/1/99 0:00","",49.273622951564,-123.128702623727,35
"224","3ea7602156","2/1/99 0:00","",49.2300093171497,-122.895956196665,3
"225","8810a32455","3/1/99 0:00","",49.2782317642152,-123.129802176824,53
"226","32e61668b9","11/1/16 0:00","",49.2404409212817,-123.149532014396,2
"227","87178e85e2","1/1/17 0:00","",49.2857600605278,-123.142925585548,47
"228","062fc64e81","9/1/13 0:00","",49.2533731575357,-123.072780852573,13
"229","0fc4d9eda7","3/1/99 0:00","",49.1826030253082,-123.916891736727,0
"230","c86e54e17c","7/1/07 0:00","",49.8679274012949,-125.142290993121,0
"231","8ff552afc3","3/1/99 0:00","",49.2136729639452,-122.962173974709,6
"232","dfe38acd42","4/1/99 0:00","",49.3177556499463,-123.080791041851,7
"233","0d1b497ed2","4/1/06 0:00","",49.269974305121,-122.878496517042,0
"234","e8c3172ea0","5/1/14 0:00","",49.2786073962903,-123.138838262025,41
"235","7b60c1c883","4/1/99 0:00","",49.2747794068412,-123.058502192601,22
"236","761a53b8a7","7/1/15 0:00","",49.2830607838452,-123.043160420817,5
"237","f39ab79f58","4/1/99 0:00","",49.2588034810422,-123.069193533973,18
"238","78c7d875cd","8/1/15 0:00","",49.282736933696,-123.127362183431,63
"239","65d2c06f13","4/1/99 0:00","",49.2830499524022,-123.130353547787,65
"240","d0083a383c","4/1/99 0:00","",49.2716465457324,-123.173234861334,12
"241","056609a678","4/1/99 0:00","",49.2681478270569,-123.174562557514,14
"242","5806e012a5","4/1/99 0:00","",49.28485258197,-123.12683742501,63
"243","7c9c33392b","4/1/99 0:00","",49.2626386531792,-123.170719407185,16
"244","b7f3ddba64","4/1/99 0:00","",49.264183718144,-123.172184962729,16
"246","76d814ce09","4/1/99 0:00","",49.2700047368813,-123.058030618991,23
"247","74797f6e65","5/1/99 0:00","",49.2836677058647,-123.132803826882,62
"248","acb35949fb","8/1/09 0:00","",49.2624118504977,-123.065329390154,24
"249","154c0fb6e7","7/1/07 0:00","",49.2723696260787,-123.072325276465,34
"250","0b6b3b11e9","5/1/09 0:00","",49.2635772290293,-123.167775023805,17
"251","34f8660b86","6/1/99 0:00","",49.2784020231532,-123.13439341741,49
"252","5b11fb4714","6/1/99 0:00","",49.2579267560661,-123.11429477295,29
"253","d708b34bb0","4/1/09 0:00","",49.2813839306904,-123.097312727998,19
"254","f99c92cc74","6/1/99 0:00","5/1/16 0:00",49.2581912883712,-123.111562524614,31
"255","f9c6cb6efe","6/1/99 0:00","",49.2650756141422,-123.067100593988,30
"256","abc36476db","6/1/99 0:00","2/1/16 0:00",49.2777831756491,-123.069585338077,25
"257","d4201871c9","8/1/10 0:00","",49.2781748866505,-123.061568241327,20
"258","982aa84d6e","7/1/99 0:00","6/1/16 0:00",49.2064713725769,-123.136805270888,4
"259","91c6cff022","7/1/99 0:00","",49.2696991169947,-123.150214575909,22
"260","401e3d161e","7/1/99 0:00","",49.3156971245255,-123.075811598721,9
"261","b91d54990c","7/1/99 0:00","",49.281601889056,-123.13382080189,56
"262","272d63b6b3","7/1/99 0:00","",49.2712906279446,-123.253947076357,8
"263","de9c050be2","8/1/99 0:00","9/1/16 0:00",43.6652320659505,-79.3761480957881,0
"264","3bbe272aa3","3/1/17 0:00","",49.4191375608954,-123.62074886654,0
"266","6d1a92625a","9/1/99 0:00","",49.2721511067658,-123.106991385362,23
"267","f6c3176017","8/1/16 0:00","",49.2603556160315,-123.065940003417,22
"268","52f0481273","9/1/99 0:00","",49.2776849828547,-123.07066358945,25
"269","f928e27acb","9/1/99 0:00","",49.2871389100996,-123.12754106547,56
"270","4213e2f109","10/1/99 0:00","",49.2579944616858,-123.130975067856,21
"271","4d21f01429","8/1/16 0:00","",49.2689356250667,-123.164647895507,18
"272","1d00c72441","10/1/99 0:00","",49.248430447872,-123.151059932588,0
"273","1bdddf3170","10/1/99 0:00","",49.2591175884688,-123.136429176562,19
"274","521cbe4d59","10/1/99 0:00","",49.2846197593202,-123.131649576076,64
"275","95ca03862f","11/1/99 0:00","12/1/16 0:00",49.292060705055,-123.142623414135,30
"276","7041251ddf","11/1/99 0:00","",49.2604485569777,-123.139770934787,21
"277","15e1c43497","11/1/99 0:00","",49.2898611516672,-123.139360135714,49
"278","7a66de885c","11/1/99 0:00","",49.2891837321516,-123.143575461027,40
"279","b96fb7b421","2/1/07 0:00","",49.2667953078018,-123.180531732939,12
"280","f8bebace33","2/1/10 0:00","",49.2584520332175,-123.079223505149,18
"281","7e14a9d2b6","4/1/11 0:00","",49.2768124427078,-123.123724815795,41
"282","0111a3b11a","12/1/99 0:00","11/1/14 0:00",49.2707368256849,-123.102153757916,19
"283","917e920512","12/1/99 0:00","",49.2941953097215,-123.142451803349,25
"284","f70482869d","7/1/13 0:00","",49.288336008174,-123.136816693852,57
"285","7589005aa5","1/1/00 0:00","",49.33872414145,-123.076707489469,1
"286","a1e6f00382","12/1/16 0:00","",48.4436207552227,-123.356955995817,2
"287","3ac18c9dd2","7/1/07 0:00","",49.8724039775816,-125.140694446355,0
"288","0213a582a6","1/1/09 0:00","",49.2714962385697,-123.071361855236,34
"289","0fec0a9bb7","1/1/00 0:00","5/1/17 0:00",49.2713082456846,-123.042986104355,2
"290","53a4b26dd8","5/1/11 0:00","",49.2650907629315,-123.162511387157,23
"291","eab0f33643","2/1/00 0:00","11/1/14 0:00",49.2665206704351,-123.102271360436,30
"292","849cbc95f1","9/1/09 0:00","",49.2655225326694,-122.950944081394,0
"293","ca9b4dbd35","3/1/00 0:00","",49.2760473348931,-123.071578327556,29
"294","45134dfc1e","3/1/00 0:00","",49.2642106946468,-123.159757253387,22
"295","8496ed8b97","3/1/00 0:00","",49.2509306283139,-123.101018096091,18
"296","bba0a1b0e4","3/1/00 0:00","",49.2802627979705,-123.109674990082,28
"297","c03b39fbf4","3/1/00 0:00","",50.2511002243357,-119.267378130173,0
"298","53d33adc66","3/1/00 0:00","",49.2775331096989,-123.127236237038,51
"299","b04a00b586","3/1/00 0:00","",49.2568813241189,-123.115929926438,28
"300","0eb1521832","4/1/00 0:00","",49.2723505787626,-123.056876989428,19
"301","75e2fd46ee","4/1/00 0:00","",49.2739737306714,-123.147970210914,13
"302","3eecf2f978","3/1/05 0:00","",49.2492577513602,-123.115348331926,12
"303","be46b1ee52","11/1/13 0:00","",49.2864522083309,-123.128242413294,63
"304","1d5e41a78a","5/1/17 0:00","",49.1479499140611,-123.93916298913,1
"305","58e39a879a","5/1/17 0:00","",49.1463698391569,-123.939630939724,1
"306","f989bb2865","4/1/17 0:00","",49.144840561149,-123.943704221495,1
"307","7943c559ac","5/1/17 0:00","",49.148152403922,-123.940689283498,1
"308","0cb086d365","5/1/00 0:00","",49.2272558211908,-122.890132374447,3
"309","8e97611de7","7/1/16 0:00","",49.2820598354764,-123.135505962621,53
"310","ff0059982f","5/1/00 0:00","",49.2805456897938,-123.139871635637,39
"311","8e1a3a4976","5/1/00 0:00","",49.279551255426,-123.069608592796,22
"312","85f90802b4","7/1/10 0:00","",49.2608772572906,-123.110811253546,30
"313","e50243a4ca","5/1/00 0:00","",49.2658593539775,-123.162138262481,21
"314","4980c7294a","9/1/15 0:00","",49.2600626212198,-123.152371450922,18
"315","932b3e0dab","6/1/00 0:00","",49.2663629284218,-123.180808227857,12
"316","1423c502fe","6/1/00 0:00","",49.2039761232467,-123.138376907422,4
"317","77e4935272","6/1/00 0:00","",49.2540306642029,-123.09972523929,22
"319","ed92bf8ae7","8/1/09 0:00","7/1/15 0:00",49.2532096966227,-123.057686003847,7
"320","15f5ab4d22","12/1/11 0:00","",49.2585193060784,-123.130191160034,23
"321","8cfedc46c3","7/1/00 0:00","",49.2454940098777,-123.107808276867,10
"322","d068072b3f","7/1/00 0:00","",49.2452684376983,-123.107239555598,9
"323","376862872d","7/1/00 0:00","",49.289544104174,-123.142927369829,41
"324","49e74c52d0","7/1/00 0:00","",49.279041106095,-123.075148759157,24
"325","6f98e8ebc4","7/1/00 0:00","4/1/16 0:00",49.7007072234167,-123.152032224901,0
"326","d86963a973","7/1/00 0:00","",49.2544669838888,-123.076982687666,14
"327","8dbb35ad80","7/1/00 0:00","",49.2642105441354,-123.062552748883,25
"328","bce161a9e1","7/1/00 0:00","",49.2344692880654,-123.086055454594,1
"329","2e5b4eec76","8/1/00 0:00","12/1/14 0:00",49.2838432888636,-123.130625970698,63
"330","6f3e9f61b5","6/1/16 0:00","",48.4125889680683,-123.384630201592,2
"331","a7230314e9","8/1/00 0:00","9/1/16 0:00",49.2494696511745,-122.903982488742,5
"332","7b5ed8e971","5/1/17 0:00","",49.2743861787222,-123.121112296608,32
"333","7726938249","8/1/00 0:00","",49.2430435714365,-123.079774818595,6
"334","73a627e4a4","8/1/00 0:00","",49.292088121347,-123.143531714361,26
"335","4f9cbdae35","8/1/00 0:00","12/1/14 0:00",49.3396177443444,-123.099820437024,1
"336","8c6d8de586","9/1/00 0:00","",49.2551152447715,-123.069574563453,14
"337","d707b30b25","7/1/04 0:00","12/1/14 0:00",49.1447660006087,-123.127999527145,0
"338","764b38e03e","6/1/09 0:00","12/1/15 0:00",49.2801756979597,-123.133537134188,52
"339","37561581a1","5/1/10 0:00","",49.2049023209164,-123.128018510168,5
"340","d57053c7aa","9/1/00 0:00","",49.2722831552841,-123.06786701508,35
"341","88d9160ad6","6/1/06 0:00","",49.2630468072498,-123.094866741182,25
"342","a291b185c9","9/1/00 0:00","",49.2681449908682,-123.123124298184,27
"343","9fd5875d60","10/1/00 0:00","",49.2869436867198,-123.127879409813,60
"344","76ab23048f","4/1/08 0:00","4/1/16 0:00",49.2769642321137,-123.118610494559,36
"345","8e8159ca36","8/1/06 0:00","",49.248738952156,-123.105131246364,15
"346","de23d6c546","10/1/00 0:00","12/1/15 0:00",49.2064382350636,-123.141339453628,4
"347","a585e33e55","10/1/00 0:00","",49.2655319148244,-123.008293668159,6
"348","4669425da5","10/1/00 0:00","",49.2886354702783,-123.141754752607,47
"349","abae5e2f0c","10/1/00 0:00","",49.2907695867797,-123.143657649106,32
"350","1157ad1a70","10/1/00 0:00","",49.277775157146,-123.103166215502,26
"351","5e69ab89c5","10/1/00 0:00","",49.27284541638,-123.153913801355,19
"352","89c0a8942e","10/1/00 0:00","",49.2722200737122,-123.126823443131,28
"353","f9e6256007","11/1/09 0:00","",49.2826337307636,-123.125604671887,62
"355","ef93824e8b","9/1/08 0:00","",49.2614805515054,-123.07427115601,23
